### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-29_23-07-48
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=2.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
38,2021/06/29-23:46:22,-2870,36.30773043081763,43.910028941554,104.94963028633383,105.0,99.96114544986497,100.0
38,2021/06/29-23:46:28,-2870,36.35314720517557,43.9589524853788,104.89258117817829,105.0,99.76702219541512,100.0
39,2021/06/29-23:47:15,-2869,36.455299335359705,44.09720180546856,104.9500269930836,105.0,100.3287107291032,100.0
39,2021/06/29-23:47:22,-2869,36.47446056918434,44.040341176590346,104.96798739926713,105.0,99.89069025954909,100.0
39,2021/06/29-23:47:29,-2870,36.48639539315604,44.04846973076815,104.89583821161867,105.0,99.75847810360982,100.0
40,2021/06/29-23:48:15,-2869,36.60258847344982,44.1539710879174,104.95363681944167,105.0,100.24238422616972,100.0
40,2021/06/29-23:48:22,-2870,36.6223612511584,44.34792037375428,104.95385896244846,105.0,100.1571800522305,100.0
40,2021/06/29-23:48:29,-2872,36.62554565860379,44.129652556136705,104.97574652661449,105.0,99.62676344201297,100.0
41,2021/06/29-23:49:16,-2871,36.766596837314836,44.39624240299423,104.95652738261016,105.0,100.09122975823432,100.0
41,2021/06/29-23:49:22,-2871,36.78286793694189,44.492689755932645,104.9879946767354,105.0,100.16544080088535,100.0
41,2021/06/29-23:49:29,-2872,36.80165159386037,44.476633353065324,104.99248657099805,105.0,99.68258845658795,100.0
42,2021/06/29-23:50:16,-2870,36.91211745914362,44.5408155447314,104.97946957523146,105.0,100.13951748747412,100.0
42,2021/06/29-23:50:22,-2871,36.92247963376119,44.636872500616676,105.08852721867488,105.0,100.21097280840381,100.0
42,2021/06/29-23:50:29,-2871,36.9537070012887,44.596880224361655,105.13271892298489,105.0,99.63926861951089,100.0
43,2021/06/29-23:51:16,-2872,37.048751404931465,44.83616470603937,105.20031628857336,105.0,99.97352785608777,100.0
43,2021/06/29-23:51:23,-2872,37.07929465359493,44.708745824315486,105.2488393841804,105.0,100.31217843456211,100.0
43,2021/06/29-23:51:29,-2874,37.09627322913512,44.84411333637996,105.25319399764767,105.0,99.69441961967772,100.0
44,2021/06/29-23:52:16,-2873,37.17832010626579,44.883830043376236,104.68535945312566,105.0,100.02473159298472,100.0
44,2021/06/29-23:52:23,-2873,37.18473561977518,44.875890224507884,104.80929401606315,105.0,100.23992018800091,100.0
44,2021/06/29-23:52:30,-2872,37.215790785606806,44.84411333637996,104.92836094900113,105.0,99.71821365443465,100.0
45,2021/06/29-23:53:16,-2873,37.287528676871446,44.939359574949606,105.0046770273515,105.0,99.86835958956061,100.0
45,2021/06/29-23:53:23,-2874,37.2981609795715,44.96313164446542,105.03283755555043,105.0,100.35871528773639,100.0
45,2021/06/29-23:53:30,-2875,37.318495872930406,44.947285348809885,105.06133704276287,105.0,99.87950545699495,100.0
46,2021/06/29-23:54:17,-2875,37.43812063879826,45.03435351714677,104.79210414905513,105.0,99.69345844641839,100.0
46,2021/06/29-23:54:23,-2875,37.41870355018082,44.97105216829766,104.7955880638967,105.0,100.30211281540615,100.0
46,2021/06/29-23:54:30,-2875,37.445014131526186,45.12121116036093,104.80993244741686,105.0,100.03590104543228,100.0
47,2021/06/29-23:55:17,-2875,37.537621772741716,45.21572642140222,105.2398987165971,105.0,99.65911659391682,100.0
47,2021/06/29-23:55:23,-2876,37.552161525323626,45.278599139466905,105.30785478271123,105.0,100.32775330234811,100.0
47,2021/06/29-23:55:30,-2876,37.550927055460214,45.18424888905463,105.24642653781467,105.0,100.03900149518866,100.0
48,2021/06/29-23:56:17,-2878,37.6450470249024,45.41184113127838,104.76788831894737,105.0,99.71581414432177,100.0
48,2021/06/29-23:56:24,-2878,37.65531229620753,45.364870640686206,104.68467016935386,105.0,100.13898734154607,100.0
48,2021/06/29-23:56:30,-2877,37.66551640080446,45.35703628752469,104.59997169130864,105.0,100.11941978506168,100.0
49,2021/06/29-23:57:17,-2876,37.76685467104612,45.63023454350213,104.73295014262165,105.0,99.63682705516369,100.0
49,2021/06/29-23:57:24,-2876,37.780102805471486,45.41184113127838,104.8037793539375,105.0,100.00409012520484,100.0
49,2021/06/29-23:57:30,-2876,37.768597097863406,45.44312093110386,104.89576144383331,105.0,100.33259840074383,100.0
50,2021/06/29-23:58:17,-2878,37.862539830891826,45.583546594447284,105.44010281021755,105.0,99.81829531081021,100.0
50,2021/06/29-23:58:24,-2878,37.86768832489365,45.45875069608974,105.33798243478824,105.0,99.91557105644948,100.0
50,2021/06/29-23:58:31,-2877,37.85538599305426,45.56018007083941,105.27069013329164,105.0,100.32185298034513,100.0
51,2021/06/29-23:59:17,-2879,37.92739764006873,45.6535560202023,105.48680048608281,105.0,100.01472289364568,100.0
51,2021/06/29-23:59:24,-2879,37.93498552053347,45.746692536443675,105.40728164224711,105.0,99.74122155078051,100.0
51,2021/06/29-23:59:31,-2879,37.95267234700864,45.73118634192724,105.37263508840967,105.0,100.24874643815173,100.0
52,2021/06/30-00:00:18,-2880,38.01183875931485,45.700154105598415,104.89193973731052,105.0,99.99642269506504,100.0
52,2021/06/30-00:00:24,-2881,38.03036299237933,45.746692536443675,104.74027636208265,105.0,99.65935580884187,100.0
52,2021/06/30-00:00:31,-2879,38.02270069128399,45.855051353855,104.61103916070539,105.0,100.27267732072369,100.0
53,2021/06/30-00:01:18,-2878,38.08132091842523,45.93996501184273,105.18602279190246,105.0,99.95452358242603,100.0
53,2021/06/30-00:01:24,-2878,38.07617783173199,45.91682633263707,105.31620106126755,105.0,99.7751956897492,100.0
53,2021/06/30-00:01:31,-2879,38.0979528320269,45.84732211825224,105.43081530858319,105.0,100.31904185743596,100.0
54,2021/06/30-00:02:18,-2881,38.14956219521634,45.96308903623071,104.98761584902387,105.0,99.98293387398219,100.0
54,2021/06/30-00:02:25,-2880,38.15203685140289,45.901392392712125,104.95001422003638,105.0,99.69144899999625,100.0
54,2021/06/30-00:02:31,-2880,38.162282300130634,46.147556608346235,104.956213463252,105.0,100.29253392740144,100.0
55,2021/06/30-00:03:18,-2881,38.23111758127684,45.91682633263707,104.87286830429291,105.0,100.12248228017673,100.0
55,2021/06/30-00:03:25,-2881,38.239583600026755,45.97849692312087,104.84763245814798,105.0,99.67447408648486,100.0
